gml_id,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,orgc_value,orgc_value_avg,orgc_method,orgc_date,orgc_dataset_id,orgc_profile_code,orgc_licence
wosis_latest_orgc.50898,"71450","50898",Uruguay,"0","26",A,"0",{1:34.00},34,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:????-??-??},WD-WISE,UY0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50899,"71450","50899",Uruguay,"26","58",Bt,"0",{1:17.00},17,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:????-??-??},WD-WISE,UY0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50900,"71450","50900",Uruguay,"58","80",BCk,"0",{1:7.00},7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:????-??-??},WD-WISE,UY0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50901,"71450","50901",Uruguay,"80","120",Ck,"0",{1:2.00},2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:????-??-??},WD-WISE,UY0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50902,"71451","50902",Uruguay,"0","17",Au1,"0",{1:44.00},44,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1975-12-1},WD-WISE,UY0104,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50903,"71451","50903",Uruguay,"17","28",Au2,"0",{1:24.00},24,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1975-12-1},WD-WISE,UY0104,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50904,"71451","50904",Uruguay,"28","39",Bt,"0",{1:17.00},17,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1975-12-1},WD-WISE,UY0104,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50905,"71451","50905",Uruguay,"39","85",C,"0",{1:8.00},8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1975-12-1},WD-WISE,UY0104,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50906,"71452","50906",Uruguay,"0","15",Au1,"0",{1:27.00},27,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1971-3-1},WD-WISE,UY0091,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50907,"71452","50907",Uruguay,"15","21",Au2,"0",{1:15.00},15,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1971-3-1},WD-WISE,UY0091,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50908,"71452","50908",Uruguay,"21","27",E,"0",{1:9.00},9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1971-3-1},WD-WISE,UY0091,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50909,"71452","50909",Uruguay,"27","56",Btu1,"0",{1:6.00},6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1971-3-1},WD-WISE,UY0091,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50910,"71452","50910",Uruguay,"56","70",Btu2,"0",{1:5.00},5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1971-3-1},WD-WISE,UY0091,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50911,"71452","50911",Uruguay,"70","105",,"0",{1:2.00},2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1971-3-1},WD-WISE,UY0091,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.50912,"71452","50912",Uruguay,"105","130",Ck,"0",{1:1.00},1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:1971-3-1},WD-WISE,UY0091,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.51811,"71675","51811",Uruguay,"0","26",A,"0",{1:22.00},22,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:????-??-??},WD-WISE,UY0025,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.51812,"71675","51812",Uruguay,"26","37",ACu1,"0",{1:12.00},12,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}",{1:????-??-??},WD-WISE,UY0025,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_orgc.850222,"177115","850222",Uruguay,"0","6",A1,"0","{1:53.90,2:53.90}",53.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850230,"177115","850230",Uruguay,"0","15",A,"0","{1:53.70,2:53.70}",53.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850223,"177115","850223",Uruguay,"6","16",A2,"0","{1:30.20,2:30.20}",30.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850231,"177115","850231",Uruguay,"15","43",2Btkss1,"0","{1:12.00,2:12.00}",12,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850224,"177115","850224",Uruguay,"16","35",A3,"0","{1:20.80,2:20.80}",20.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850225,"177115","850225",Uruguay,"35","59",A4,"0","{1:13.70,2:13.70}",13.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850232,"177115","850232",Uruguay,"43","60",2Btkss2,"0","{1:5.50,2:5.50}",5.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850226,"177115","850226",Uruguay,"59","86",Bss1,"0","{1:12.40,2:12.40}",12.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850227,"177115","850227",Uruguay,"86","102",,"0","{1:9.80,2:9.80}",9.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850254,"177118","850254",Uruguay,"85","145",4R,"0","{1:0.10,2:0.10}",0.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0039,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850228,"177115","850228",Uruguay,"102","124",2Btkss1,"0","{1:3.90,2:3.90}",3.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850229,"177115","850229",Uruguay,"124","155",2Btkss2,"0","{1:1.10,2:1.10}",1.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-7,2:1996-10-7}",US-NCSS,97P0036,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850233,"177116","850233",Uruguay,"0","11",A,"0","{1:39.10,2:39.10}",39.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-8,2:1996-10-8}",US-NCSS,97P0037,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850234,"177116","850234",Uruguay,"11","20",Bt1,"0","{1:32.70,2:32.70}",32.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-8,2:1996-10-8}",US-NCSS,97P0037,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850235,"177116","850235",Uruguay,"20","33",Bt2,"0","{1:32.60,2:32.60}",32.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-8,2:1996-10-8}",US-NCSS,97P0037,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850236,"177116","850236",Uruguay,"33","42",2Cr/Bt,"0","{1:20.90,2:20.90}",20.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-8,2:1996-10-8}",US-NCSS,97P0037,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850237,"177116","850237",Uruguay,"42","50",2Cr,"0","{1:1.60,2:1.60}",1.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-8,2:1996-10-8}",US-NCSS,97P0037,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850238,"177116","850238",Uruguay,"50","78",2C,"0","{1:3.10,2:3.10}",3.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-8,2:1996-10-8}",US-NCSS,97P0037,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850239,"177117","850239",Uruguay,"0","2",A1,"0","{1:12.30,2:12.30}",12.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0038,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850240,"177117","850240",Uruguay,"2","8",A2,"0","{1:14.40,2:14.40}",14.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0038,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850241,"177117","850241",Uruguay,"8","20",Bt1,"0","{1:12.70,2:12.70}",12.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0038,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850242,"177117","850242",Uruguay,"20","43",Bt2,"0","{1:13.40,2:13.40}",13.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0038,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850243,"177117","850243",Uruguay,"43","56",Bt3,"0","{1:8.90,2:8.90}",8.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0038,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850244,"177117","850244",Uruguay,"56","67",Bt / 2Cr,"0","{1:7.00,2:7.00}",7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0038,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850245,"177117","850245",Uruguay,"67","72",2Cr,"0","{1:3.60,2:3.60}",3.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0038,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850246,"177117","850246",Uruguay,"85","100",Bt,"0","{1:1.10,2:1.10}",1.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0038,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850247,"177118","850247",Uruguay,"0","19",A,"0","{1:13.00,2:13.00}",13,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0039,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850248,"177118","850248",Uruguay,"19","27",Bt1,"0","{1:9.80,2:9.80}",9.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0039,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850249,"177118","850249",Uruguay,"27","34",2Bt2,"0","{1:9.70,2:9.70}",9.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0039,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850253,"177118","850253",Uruguay,"34","44",3Btb3,"0","{1:8.40,2:8.40}",8.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0039,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850250,"177118","850250",Uruguay,"44","54",3Btb4,"0","{1:7.10,2:7.10}",7.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0039,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850251,"177118","850251",Uruguay,"54","67",3Btb5,"0","{1:5.60,2:5.60}",5.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0039,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850252,"177118","850252",Uruguay,"67","85",3C,"0","{1:0.20,2:0.20}",0.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-9,2:1996-10-9}",US-NCSS,97P0039,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850277,"177122","850277",Uruguay,"0","7",A1,"0","{1:21.70,2:21.70}",21.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850278,"177122","850278",Uruguay,"7","15",A2,"0","{1:9.50,2:9.50}",9.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850279,"177122","850279",Uruguay,"15","32",A3,"0","{1:7.20,2:7.20}",7.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850280,"177122","850280",Uruguay,"32","49",A4,"0","{1:6.10,2:6.10}",6.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850281,"177122","850281",Uruguay,"49","72",A5,"0","{1:5.90,2:5.90}",5.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850282,"177122","850282",Uruguay,"72","88",Bt1,"0","{1:6.00,2:6.00}",6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850283,"177122","850283",Uruguay,"88","97",Bt2,"0","{1:3.70,2:3.70}",3.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850284,"177122","850284",Uruguay,"97","118",Bt3,"0","{1:2.60,2:2.60}",2.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850285,"177122","850285",Uruguay,"118","140",C,"0","{1:1.70,2:1.70}",1.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-12,2:1996-10-12}",US-NCSS,97P0043,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_orgc.850286,"177123","850286",Uruguay,"0","15",A1,"0","{1:7.90,2:7.90}",7.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-10-13,2:1996-10-13}",US-NCSS,97P0044,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
